FLOW_ID,IP_SOURCE,PORT_SOURCE,IP_DESTINATION,PORT_DESTINATION,PROTOCOL,FIRST_TIMESTAMP,LAST_TIMESTAMP,DURATION,FWD_PACKET_COUNT,BWD_PACKET_COUNT,FWD_PKT_LEN_TOT,BWD_PKT_LEN_TOT,FWD_PKT_LEN_MAX,FWD_PKT_LEN_MIN,FWD_PKT_LEN_MEAN,FWD_PKT_LEN_STD,BWD_PKT_LEN_MAX,BWD_PKT_LEN_MIN,BWD_PKT_LEN_MEAN,BWD_PKT_LEN_STD,FLOW_BYTES_S,FLOW_PACKETS_S,FLOW_IAT_MEAN,FLOW_IAT_STD,FLOW_IAT_MAX,FLOW_IAT_MIN,FWD_IAT_TOTAL,FWD_IAT_MEAN,FWD_IAT_STD,FWD_IAT_MAX,FWD_IAT_MIN,BWD_IAT_TOTAL,BWD_IAT_MEAN,BWD_IAT_STD,BWD_IAT_MAX,BWD_IAT_MIN,FWD_PSH_FLAG_COUNT,BWD_PSH_FLAG_COUNT,FWD_URG_FLAG_COUNT,BWD_URG_FLAG_COUNT,FWD_HEADER_LENGTH,BWD_HEADER_LENGTH,FWD_PACKETS_S,BWD_PACKETS_S,FLOW_PACKET_LENGTH_MIN,FLOW_PACKET_LENGTH_MAX,FLOW_PACKET_LENGTH_MEAN,FLOW_PACKET_LENGTH_STD,FLOW_PACKET_LENGTH_VARIANCE,FLOW_FIN_COUNT,FLOW_SYN_COUNT,FLOW_RST_COUNT,FLOW_PSH_COUNT,FLOW_ACK_COUNT,FLOW_URG_COUNT,FLOW_CWE_COUNT,FLOW_ECE_COUNT,DOWN_UP_RATIO,FLOW_SEGMENT_LENGTH_MEAN,FWD_SEGMENT_LENGTH_MEAN,BWD_SEGMENT_LENGTH_MEAN,FWD_HEADER_LENGTH,FWD_BYTES_BULK,FWD_PACKETS_BULK,FWD_BULK_RATE,BWD_BYTES_BULK,BWD_PACKETS_BULK,BWD_BULK_RATE,SF_FWD_PACKETS,SF_FWD_BYTES,SF_BWD_PACKETS,SF_BWD_BYTES,FWD_INIT_WIN_BYTES,BWD_INIT_WIN_BYTES,FWD_ACT_DATA_PKT,FWD_HEADER_LEN_MIN,ACTIVE_MEAN,ACTIVE_STD,ACTIVE_MAX,ACTIVE_MIN,IDLE_MEAN,IDLE_STD,IDLE_MAX,IDLE_MIN
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603926963 UTC,2025-02-05 11:08:54.603926963 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603926963 UTC,2025-02-05 11:08:54.603927775 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.812,0,0.812,0.812,0.812,0.812,0,0.812,0.812,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603928571 UTC,2025-02-05 11:08:54.603928571 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603928571 UTC,2025-02-05 11:08:54.603929395 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.824,0,0.824,0.824,0.824,0.824,0,0.824,0.824,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603930122 UTC,2025-02-05 11:08:54.603930122 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603930122 UTC,2025-02-05 11:08:54.604047154 UTC,117,2,0,120,0,60,60,60,0,0,0,0,0,0.0000010256410256410255,0.000000017094017094017096,117.032,0,117.032,117.032,117.032,117.032,0,117.032,117.032,0,0,0,0,0,0,0,0,0,40,0,0.000000017094017094017096,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604048903 UTC,2025-02-05 11:08:54.604048903 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604048903 UTC,2025-02-05 11:08:54.604049717 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.814,0,0.814,0.814,0.814,0.814,0,0.814,0.814,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604050622 UTC,2025-02-05 11:08:54.604050622 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604050622 UTC,2025-02-05 11:08:54.604051397 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.775,0,0.775,0.775,0.775,0.775,0,0.775,0.775,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604052254 UTC,2025-02-05 11:08:54.604052254 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604052254 UTC,2025-02-05 11:08:54.604053090 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.836,0,0.836,0.836,0.836,0.836,0,0.836,0.836,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604053835 UTC,2025-02-05 11:08:54.604053835 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604053835 UTC,2025-02-05 11:08:54.604054690 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.855,0,0.855,0.855,0.855,0.855,0,0.855,0.855,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604055518 UTC,2025-02-05 11:08:54.604055518 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604055518 UTC,2025-02-05 11:08:54.604056259 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.741,0,0.741,0.741,0.741,0.741,0,0.741,0.741,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604057128 UTC,2025-02-05 11:08:54.604057128 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604057128 UTC,2025-02-05 11:08:54.604057909 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.781,0,0.781,0.781,0.781,0.781,0,0.781,0.781,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604158279 UTC,2025-02-05 11:08:54.604158279 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604158279 UTC,2025-02-05 11:08:54.604159707 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.428,0,1.428,1.428,1.428,1.428,0,1.428,1.428,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604160513 UTC,2025-02-05 11:08:54.604160513 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604160513 UTC,2025-02-05 11:08:54.604161354 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.841,0,0.841,0.841,0.841,0.841,0,0.841,0.841,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604162195 UTC,2025-02-05 11:08:54.604162195 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604162195 UTC,2025-02-05 11:08:54.604162923 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.728,0,0.728,0.728,0.728,0.728,0,0.728,0.728,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604163741 UTC,2025-02-05 11:08:54.604163741 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604163741 UTC,2025-02-05 11:08:54.604164473 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.732,0,0.732,0.732,0.732,0.732,0,0.732,0.732,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604256755 UTC,2025-02-05 11:08:54.604256755 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604256755 UTC,2025-02-05 11:08:54.604258385 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.63,0,1.63,1.63,1.63,1.63,0,1.63,1.63,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604259156 UTC,2025-02-05 11:08:54.604259156 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604259156 UTC,2025-02-05 11:08:54.604259997 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.841,0,0.841,0.841,0.841,0.841,0,0.841,0.841,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604260838 UTC,2025-02-05 11:08:54.604260838 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604260838 UTC,2025-02-05 11:08:54.604261563 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.725,0,0.725,0.725,0.725,0.725,0,0.725,0.725,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604262366 UTC,2025-02-05 11:08:54.604262366 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604262366 UTC,2025-02-05 11:08:54.604263149 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.783,0,0.783,0.783,0.783,0.783,0,0.783,0.783,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604359291 UTC,2025-02-05 11:08:54.604359291 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604359291 UTC,2025-02-05 11:08:54.604361566 UTC,2,2,0,120,0,60,60,60,0,0,0,0,0,0.00006,0.000001,2.275,0,2.275,2.275,2.275,2.275,0,2.275,2.275,0,0,0,0,0,0,0,0,0,40,0,0.000001,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604362340 UTC,2025-02-05 11:08:54.604362340 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604362340 UTC,2025-02-05 11:08:54.604363191 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.851,0,0.851,0.851,0.851,0.851,0,0.851,0.851,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604364036 UTC,2025-02-05 11:08:54.604364036 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604364036 UTC,2025-02-05 11:08:54.604364772 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.736,0,0.736,0.736,0.736,0.736,0,0.736,0.736,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604365595 UTC,2025-02-05 11:08:54.604365595 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604365595 UTC,2025-02-05 11:08:54.604366329 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.734,0,0.734,0.734,0.734,0.734,0,0.734,0.734,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604473768 UTC,2025-02-05 11:08:54.604473768 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604473768 UTC,2025-02-05 11:08:54.604475819 UTC,2,2,0,120,0,60,60,60,0,0,0,0,0,0.00006,0.000001,2.051,0,2.051,2.051,2.051,2.051,0,2.051,2.051,0,0,0,0,0,0,0,0,0,40,0,0.000001,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604476585 UTC,2025-02-05 11:08:54.604476585 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604476585 UTC,2025-02-05 11:08:54.604477431 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.846,0,0.846,0.846,0.846,0.846,0,0.846,0.846,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604478271 UTC,2025-02-05 11:08:54.604478271 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604478271 UTC,2025-02-05 11:08:54.604479008 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.737,0,0.737,0.737,0.737,0.737,0,0.737,0.737,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.604479824 UTC,2025-02-05 11:08:54.604479824 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
