Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,subcategory,scenario,label,category
192.168.249.73:44909-192.168.19.166:6580-6,192.168.249.73,44909,192.168.19.166,6580,6,2025-03-11 15:16:18.039795 UTC,48,1,1,0,0,0,0,0,0,0,0,0,0,1750000,41666.666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,20833.333333333332,20833.333333333332,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.048,0,0.048,0.048,0,0,0,0,-1,-1,0,0,0,48,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8290-6,192.168.249.73,44909,192.168.19.166,8290,6,2025-03-11 15:16:18.039805 UTC,46,1,1,0,0,0,0,0,0,0,0,0,0,1826086.956521739,43478.260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,21739.130434782608,21739.130434782608,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.046,0,0.046,0.046,0,0,0,0,-1,-1,0,0,0,46,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:161-6,192.168.249.73,44909,192.168.19.166,161,6,2025-03-11 15:16:18.040460 UTC,60,1,1,0,0,0,0,0,0,0,0,0,0,1400000,33333.333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16666.666666666668,16666.666666666668,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.06,0,0.06,0.06,0,0,0,0,-1,-1,0,0,0,60,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8291-6,192.168.249.73,44909,192.168.19.166,8291,6,2025-03-11 15:16:18.040656 UTC,74,1,1,0,0,0,0,0,0,0,0,0,0,1135135.1351351351,27027.027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,13513.513513513513,13513.513513513513,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.074,0,0.074,0.074,0,0,0,0,-1,-1,0,0,0,74,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1287-6,192.168.249.73,44909,192.168.19.166,1287,6,2025-03-11 15:16:18.040677 UTC,69,1,1,0,0,0,0,0,0,0,0,0,0,1217391.3043478262,28985.507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14492.753623188406,14492.753623188406,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.069,0,0.069,0.069,0,0,0,0,-1,-1,0,0,0,69,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3871-6,192.168.249.73,44909,192.168.19.166,3871,6,2025-03-11 15:16:18.040880 UTC,86,1,1,0,0,0,0,0,0,0,0,0,0,976744.1860465116,23255.81395348837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11627.906976744185,11627.906976744185,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.086,0,0.086,0.086,0,0,0,0,-1,-1,0,0,0,86,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:443-6,192.168.249.73,44909,192.168.19.166,443,6,2025-03-11 15:16:18.025503 UTC,102,1,1,0,0,0,0,0,0,0,0,0,0,823529.4117647059,19607.843137254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9803.921568627451,9803.921568627451,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.102,0,0.102,0.102,0,0,0,0,-1,-1,0,0,0,102,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:256-6,192.168.249.73,44909,192.168.19.166,256,6,2025-03-11 15:16:18.025540 UTC,95,1,1,0,0,0,0,0,0,0,0,0,0,884210.5263157894,21052.631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10526.315789473683,10526.315789473683,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.095,0,0.095,0.095,0,0,0,0,-1,-1,0,0,0,95,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:25-6,192.168.249.73,44909,192.168.19.166,25,6,2025-03-11 15:16:18.025826 UTC,61,1,1,0,0,0,0,0,0,0,0,0,0,1377049.1803278688,32786.88524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16393.44262295082,16393.44262295082,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.061,0,0.061,0.061,0,0,0,0,-1,-1,0,0,0,61,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8888-6,192.168.249.73,44909,192.168.19.166,8888,6,2025-03-11 15:16:18.026057 UTC,16,1,1,0,0,0,0,0,0,0,0,0,0,5250000,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,62500,62500,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.016,0,0.016,0.016,0,0,0,0,-1,-1,0,0,0,16,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:135-6,192.168.249.73,44909,192.168.19.166,135,6,2025-03-11 15:16:18.026595 UTC,27,1,1,0,0,0,0,0,0,0,0,0,0,3111111.111111111,74074.07407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,37037.03703703704,37037.03703703704,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.027,0,0.027,0.027,0,0,0,0,-1,-1,0,0,0,27,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3389-6,192.168.249.73,44909,192.168.19.166,3389,6,2025-03-11 15:16:18.026960 UTC,43,1,1,0,0,0,0,0,0,0,0,0,0,1953488.3720930233,46511.62790697674,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,23255.81395348837,23255.81395348837,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.043,0,0.043,0.043,0,0,0,0,-1,-1,0,0,0,43,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:22-6,192.168.249.73,44909,192.168.19.166,22,6,2025-03-11 15:16:18.027315 UTC,76,1,1,0,0,0,0,0,0,0,0,0,0,1105263.1578947369,26315.78947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,13157.894736842105,13157.894736842105,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.076,0,0.076,0.076,0,0,0,0,-1,-1,0,0,0,76,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5900-6,192.168.249.73,44909,192.168.19.166,5900,6,2025-03-11 15:16:18.027801 UTC,49,1,1,0,0,0,0,0,0,0,0,0,0,1714285.7142857143,40816.32653061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,20408.163265306124,20408.163265306124,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.049,0,0.049,0.049,0,0,0,0,-1,-1,0,0,0,49,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:111-6,192.168.249.73,44909,192.168.19.166,111,6,2025-03-11 15:16:18.027812 UTC,46,1,1,0,0,0,0,0,0,0,0,0,0,1826086.956521739,43478.260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,21739.130434782608,21739.130434782608,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.046,0,0.046,0.046,0,0,0,0,-1,-1,0,0,0,46,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5962-6,192.168.249.73,44909,192.168.19.166,5962,6,2025-03-11 15:16:18.027985 UTC,16,1,1,0,0,0,0,0,0,0,0,0,0,5250000,125000,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,62500,62500,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.016,0,0.016,0.016,0,0,0,0,-1,-1,0,0,0,16,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:49176-6,192.168.249.73,44909,192.168.19.166,49176,6,2025-03-11 15:16:18.028597 UTC,28,1,1,0,0,0,0,0,0,0,0,0,0,3000000,71428.57142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,35714.28571428572,35714.28571428572,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.028,0,0.028,0.028,0,0,0,0,-1,-1,0,0,0,28,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:24800-6,192.168.249.73,44909,192.168.19.166,24800,6,2025-03-11 15:16:18.028681 UTC,32,1,1,0,0,0,0,0,0,0,0,0,0,2625000,62500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,31250,31250,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.032,0,0.032,0.032,0,0,0,0,-1,-1,0,0,0,32,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:389-6,192.168.249.73,44909,192.168.19.166,389,6,2025-03-11 15:16:18.029064 UTC,39,1,1,0,0,0,0,0,0,0,0,0,0,2153846.153846154,51282.05128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,25641.02564102564,25641.02564102564,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.039,0,0.039,0.039,0,0,0,0,-1,-1,0,0,0,39,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1812-6,192.168.249.73,44909,192.168.19.166,1812,6,2025-03-11 15:16:18.029366 UTC,49,1,1,0,0,0,0,0,0,0,0,0,0,1714285.7142857143,40816.32653061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,20408.163265306124,20408.163265306124,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.049,0,0.049,0.049,0,0,0,0,-1,-1,0,0,0,49,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1524-6,192.168.249.73,44909,192.168.19.166,1524,6,2025-03-11 15:16:18.029508 UTC,70,1,1,0,0,0,0,0,0,0,0,0,0,1200000,28571.428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14285.714285714286,14285.714285714286,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.07,0,0.07,0.07,0,0,0,0,-1,-1,0,0,0,70,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:27355-6,192.168.249.73,44909,192.168.19.166,27355,6,2025-03-11 15:16:18.029519 UTC,67,1,1,0,0,0,0,0,0,0,0,0,0,1253731.343283582,29850.746268656716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14925.373134328358,14925.373134328358,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.067,0,0.067,0.067,0,0,0,0,-1,-1,0,0,0,67,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:6839-6,192.168.249.73,44909,192.168.19.166,6839,6,2025-03-11 15:16:18.030053 UTC,53,1,1,0,0,0,0,0,0,0,0,0,0,1584905.6603773586,37735.84905660377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,18867.924528301886,18867.924528301886,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.053,0,0.053,0.053,0,0,0,0,-1,-1,0,0,0,53,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:38292-6,192.168.249.73,44909,192.168.19.166,38292,6,2025-03-11 15:16:18.030380 UTC,84,1,1,0,0,0,0,0,0,0,0,0,0,1000000,23809.52380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11904.761904761905,11904.761904761905,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.084,0,0.084,0.084,0,0,0,0,-1,-1,0,0,0,84,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:6566-6,192.168.249.73,44909,192.168.19.166,6566,6,2025-03-11 15:16:18.030407 UTC,78,1,1,0,0,0,0,0,0,0,0,0,0,1076923.076923077,25641.02564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12820.51282051282,12820.51282051282,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.078,0,0.078,0.078,0,0,0,0,-1,-1,0,0,0,78,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8008-6,192.168.249.73,44909,192.168.19.166,8008,6,2025-03-11 15:16:18.030810 UTC,56,1,1,0,0,0,0,0,0,0,0,0,0,1500000,35714.28571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,17857.14285714286,17857.14285714286,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.056,0,0.056,0.056,0,0,0,0,-1,-1,0,0,0,56,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:9968-6,192.168.249.73,44909,192.168.19.166,9968,6,2025-03-11 15:16:18.030991 UTC,35,1,1,0,0,0,0,0,0,0,0,0,0,2400000,57142.857142857145,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,28571.428571428572,28571.428571428572,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.035,0,0.035,0.035,0,0,0,0,-1,-1,0,0,0,35,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1277-6,192.168.249.73,44909,192.168.19.166,1277,6,2025-03-11 15:16:18.031011 UTC,31,1,1,0,0,0,0,0,0,0,0,0,0,2709677.419354839,64516.12903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,32258.06451612903,32258.06451612903,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.031,0,0.031,0.031,0,0,0,0,-1,-1,0,0,0,31,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1984-6,192.168.249.73,44909,192.168.19.166,1984,6,2025-03-11 15:16:18.032727 UTC,96,1,1,0,0,0,0,0,0,0,0,0,0,875000,20833.333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10416.666666666666,10416.666666666666,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.096,0,0.096,0.096,0,0,0,0,-1,-1,0,0,0,96,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1088-6,192.168.249.73,44909,192.168.19.166,1088,6,2025-03-11 15:16:18.032747 UTC,97,1,1,0,0,0,0,0,0,0,0,0,0,865979.381443299,20618.556701030928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10309.278350515464,10309.278350515464,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.097,0,0.097,0.097,0,0,0,0,-1,-1,0,0,0,97,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:32769-6,192.168.249.73,44909,192.168.19.166,32769,6,2025-03-11 15:16:18.033077 UTC,114,1,1,0,0,0,0,0,0,0,0,0,0,736842.1052631579,17543.859649122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,8771.929824561403,8771.929824561403,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.114,0,0.114,0.114,0,0,0,0,-1,-1,0,0,0,114,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2998-6,192.168.249.73,44909,192.168.19.166,2998,6,2025-03-11 15:16:18.033118 UTC,115,1,1,0,0,0,0,0,0,0,0,0,0,730434.7826086957,17391.304347826088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,8695.652173913044,8695.652173913044,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.115,0,0.115,0.115,0,0,0,0,-1,-1,0,0,0,115,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1029-6,192.168.249.73,44909,192.168.19.166,1029,6,2025-03-11 15:16:18.033453 UTC,134,1,1,0,0,0,0,0,0,0,0,0,0,626865.671641791,14925.373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,7462.686567164179,7462.686567164179,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.134,0,0.134,0.134,0,0,0,0,-1,-1,0,0,0,134,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8031-6,192.168.249.73,44909,192.168.19.166,8031,6,2025-03-11 15:16:18.033474 UTC,134,1,1,0,0,0,0,0,0,0,0,0,0,626865.671641791,14925.373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,7462.686567164179,7462.686567164179,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.134,0,0.134,0.134,0,0,0,0,-1,-1,0,0,0,134,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1148-6,192.168.249.73,44909,192.168.19.166,1148,6,2025-03-11 15:16:18.033505 UTC,134,1,1,0,0,0,0,0,0,0,0,0,0,626865.671641791,14925.373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,7462.686567164179,7462.686567164179,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.134,0,0.134,0.134,0,0,0,0,-1,-1,0,0,0,134,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:41511-6,192.168.249.73,44909,192.168.19.166,41511,6,2025-03-11 15:16:18.033942 UTC,140,1,1,0,0,0,0,0,0,0,0,0,0,600000,14285.714285714286,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,7142.857142857143,7142.857142857143,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.14,0,0.14,0.14,0,0,0,0,-1,-1,0,0,0,140,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:515-6,192.168.249.73,44909,192.168.19.166,515,6,2025-03-11 15:16:18.034385 UTC,158,1,1,0,0,0,0,0,0,0,0,0,0,531645.5696202532,12658.227848101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,6329.113924050634,6329.113924050634,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.158,0,0.158,0.158,0,0,0,0,-1,-1,0,0,0,158,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3971-6,192.168.249.73,44909,192.168.19.166,3971,6,2025-03-11 15:16:18.034406 UTC,158,1,1,0,0,0,0,0,0,0,0,0,0,531645.5696202532,12658.227848101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,6329.113924050634,6329.113924050634,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.158,0,0.158,0.158,0,0,0,0,-1,-1,0,0,0,158,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2126-6,192.168.249.73,44909,192.168.19.166,2126,6,2025-03-11 15:16:18.034978 UTC,86,1,1,0,0,0,0,0,0,0,0,0,0,976744.1860465116,23255.81395348837,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11627.906976744185,11627.906976744185,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.086,0,0.086,0.086,0,0,0,0,-1,-1,0,0,0,86,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3905-6,192.168.249.73,44909,192.168.19.166,3905,6,2025-03-11 15:16:18.035947 UTC,39,1,1,0,0,0,0,0,0,0,0,0,0,2153846.153846154,51282.05128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,25641.02564102564,25641.02564102564,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.039,0,0.039,0.039,0,0,0,0,-1,-1,0,0,0,39,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3333-6,192.168.249.73,44909,192.168.19.166,3333,6,2025-03-11 15:16:18.035958 UTC,36,1,1,0,0,0,0,0,0,0,0,0,0,2333333.3333333335,55555.555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,27777.777777777777,27777.777777777777,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.036,0,0.036,0.036,0,0,0,0,-1,-1,0,0,0,36,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5222-6,192.168.249.73,44909,192.168.19.166,5222,6,2025-03-11 15:16:18.036818 UTC,82,1,1,0,0,0,0,0,0,0,0,0,0,1024390.243902439,24390.243902439022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12195.121951219511,12195.121951219511,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.082,0,0.082,0.082,0,0,0,0,-1,-1,0,0,0,82,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:63331-6,192.168.249.73,44909,192.168.19.166,63331,6,2025-03-11 15:16:18.036832 UTC,79,1,1,0,0,0,0,0,0,0,0,0,0,1063291.1392405063,25316.455696202534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12658.227848101267,12658.227848101267,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.079,0,0.079,0.079,0,0,0,0,-1,-1,0,0,0,79,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:44176-6,192.168.249.73,44909,192.168.19.166,44176,6,2025-03-11 15:16:18.037070 UTC,82,1,1,0,0,0,0,0,0,0,0,0,0,1024390.243902439,24390.243902439022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12195.121951219511,12195.121951219511,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.082,0,0.082,0.082,0,0,0,0,-1,-1,0,0,0,82,nmap,nmap_A_T4,1,port-scan
